filename,label,std_dev,mean,max,min,skewness,kurtosis
msrvtt_7765.mp4,Real,0.98561084,-3.3208302e-08,0.16903083,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_3354.mp4,Real,0.9877296,2.4496055e-07,0.15617397,-6.2469497,-6.166439147122953,39.02498655431173
msrvtt_1806.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_765.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_7684.mp4,Real,0.988571,-1.5781684e-07,0.15075551,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_7501.mp4,Real,0.9899495,2.938509e-07,0.14142163,-6.929646,-6.857141025364502,48.0204135317038
msrvtt_7873.mp4,Real,0.99103105,-4.896096e-07,0.1336301,-7.349684,-7.281360226981855,54.01817774937449
msrvtt_9460.mp4,Real,0.98857105,-1.4494766e-07,0.26740935,-3.654595,-3.426345165948266,12.739840019257922
msrvtt_7198.mp4,Real,0.98561084,-4.683222e-08,0.16903083,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_674.mp4,Real,0.990521,-9.221851e-08,0.13736045,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_930.mp4,Real,0.99262,1.0890996e-07,0.12126792,-8.124943,-8.06317948798517,66.01482323062052
msrvtt_3703.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_5675.mp4,Real,0.99103105,-4.896096e-07,0.1336301,-7.349684,-7.281360226981855,54.01817774937449
msrvtt_9009.mp4,Real,0.98561084,-3.3208302e-08,0.16903083,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_1180.mp4,Real,0.9877296,2.4496055e-07,0.15617397,-6.2469497,-6.166439147122953,39.02498655431173
msrvtt_5188.mp4,Real,0.9932201,-7.309624e-08,0.11624757,-8.486077,-8.426963576055222,72.01370449230527
msrvtt_2357.mp4,Real,0.99103105,-4.896096e-07,0.1336301,-7.349684,-7.281360226981855,54.01817774937449
msrvtt_9871.mp4,Real,0.9929327,8.751809e-08,0.11867826,-8.307471,-8.247084038146733,69.01426123087522
msrvtt_7461.mp4,Real,0.988571,-1.5781684e-07,0.15075551,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_8369.mp4,Real,0.9877296,2.4496055e-07,0.15617397,-6.2469497,-6.166439147122953,39.02498655431173
msrvtt_9698.mp4,Real,0.99190253,1.7352643e-07,0.12700047,-7.747007,-7.6822145345868025,60.01639960133033
msrvtt_8419.mp4,Real,0.9867545,1.0979803e-07,0.16222152,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_2604.mp4,Real,0.9867545,1.0979803e-07,0.16222152,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_2480.mp4,Real,0.9877296,2.4496055e-07,0.15617397,-6.2469497,-6.166439147122953,39.02498655431173
msrvtt_7855.mp4,Real,0.99103105,-4.896096e-07,0.1336301,-7.349684,-7.281360226981855,54.01817774937449
msrvtt_5776.mp4,Real,0.98561084,-3.3208302e-08,0.16903083,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_2902.mp4,Real,0.98561084,-3.3208302e-08,0.16903083,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_6810.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_8539.mp4,Real,0.9867545,1.0979803e-07,0.16222152,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_8296.mp4,Real,0.9893046,4.0138022e-07,0.14586537,-6.7097883,-6.634881318426882,45.02170430319611
msrvtt_9338.mp4,Real,0.9867545,1.0979803e-07,0.16222152,-6.002192,-5.918359237145856,36.027008614292306
